city,latitude,longitude,country,population
Bellflower,33.888,-118.1271,United States,78352
Battle Creek,42.2985,-85.2296,United States,78338
Chino Hills,33.9508,-117.7254,United States,78223
Cheyenne,41.135,-104.7902,United States,78204
Lebanon,40.3412,-76.4228,United States,78147
Carmichael,38.6318,-121.3263,United States,78144
South Jordan,40.557,-111.9784,United States,78118
Davis,38.5553,-121.737,United States,77874
Elizabethtown,37.7031,-85.8773,United States,77770
Schaumburg,42.0308,-88.0838,United States,77571
Alameda,37.7668,-122.267,United States,77565
Hammond,41.6168,-87.4909,United States,77390
Pasco,46.2506,-119.1305,United States,77274
Evanston,42.0464,-87.6943,United States,77181
Lehi,40.4136,-111.8725,United States,77110
Alexandria,31.2923,-92.4702,United States,77109
North Port,27.0576,-82.1977,United States,76975
Arlington Heights,42.0955,-87.9826,United States,76794
Camarillo,34.223,-119.0321,United States,76748
Wyoming,42.8908,-85.7066,United States,76732
Flower Mound,33.0343,-97.1146,United States,76630
Bethlehem,40.6266,-75.3679,United States,76555
Hattiesburg,31.3074,-89.317,United States,76501
Loveland,40.4166,-105.0623,United States,76500
Pittsburg,38.0182,-121.8965,United States,76419
Cedar Park,30.5105,-97.8197,United States,76344
Wenatchee,47.436,-120.3295,United States,76152
Southfield,42.4765,-83.2605,United States,76107
Rochester Hills,42.6645,-83.1563,United States,76041
Hammond,30.5061,-90.4563,United States,76032
Valdosta,30.8502,-83.2788,United States,75919
Owensboro,37.7575,-87.1172,United States,75644
Apple Valley,34.5352,-117.2109,United States,75603
Woodbury,44.9057,-92.923,United States,75549
Pawtucket,41.8744,-71.3743,United States,75176
St. Joseph,39.7598,-94.821,United States,75033
Cherry Hill,39.9034,-74.9947,United States,74934
Doral,25.8152,-80.3565,United States,74891
Dover,43.1887,-70.8845,United States,74554
Missouri City,29.563,-95.5365,United States,74517
Saratoga Springs,43.0674,-73.7775,United States,74339
Pocatello,42.8724,-112.4647,United States,74284
Oshkosh,44.0227,-88.5619,United States,74251
Brick,40.06,-74.1099,United States,74230
New Britain,41.6759,-72.7862,United States,74212
Castle Rock,39.3763,-104.8535,United States,74065
Lauderhill,26.1605,-80.2241,United States,73987
Broomfield,39.9542,-105.0526,United States,73946
Dale City,38.6473,-77.3459,United States,73928
Bolingbrook,41.6901,-88.1021,United States,73755
Redmond,47.6763,-122.1169,United States,73728
Mansfield,32.569,-97.1213,United States,73680
Ellicott City,39.2774,-76.8345,United States,73589
Sheboygan,43.7403,-87.7316,United States,73531
Mansfield,40.7656,-82.5275,United States,73448
Glens Falls,43.3109,-73.6458,United States,73424
Daytona Beach,29.1995,-81.0982,United States,73329
Lodi,38.1218,-121.2932,United States,73239
Redlands,34.0512,-117.1712,United States,73234
Harrisonburg,38.4362,-78.8735,United States,73160
Dothan,31.2336,-85.407,United States,73037
Cleveland,35.1817,-84.8707,United States,72870
Jackson,35.6538,-88.8354,United States,72836
Mount Vernon,40.9136,-73.8291,United States,72817
Centreville,38.839,-77.4389,United States,72680
Altoona,40.5082,-78.4007,United States,72348
Framingham,42.3085,-71.4368,United States,71805
Camden,39.9361,-75.1073,United States,71799
Georgetown,30.666,-97.6966,United States,71788
Baldwin Park,34.0829,-117.9722,United States,71692
Rocklin,38.8075,-121.2489,United States,71676
Porterville,36.0643,-119.0338,United States,71669
Tamarac,26.2056,-80.2539,United States,71578
Glen Burnie,39.156,-76.6071,United States,71427
Blacksburg,37.23,-80.4279,United States,71277
Wausau,44.962,-89.6459,United States,71236
Sumter,33.9392,-80.393,United States,71234
Janesville,42.6854,-89.0135,United States,71202
Brunswick,31.1449,-81.4746,United States,71160
Dublin,37.7161,-121.8963,United States,71068
Wilmington,39.7415,-75.5416,United States,71034
Waukesha,43.0087,-88.2464,United States,70945
Fairbanks,64.8353,-147.6533,United States,70817
Lakeville,44.6774,-93.252,United States,70696
St. Charles,38.7954,-90.5157,United States,70687
Redondo Beach,33.8577,-118.3765,United States,70620
Spring Hill,35.7437,-86.9116,United States,70531
Bayonne,40.6668,-74.1158,United States,70497
Grand Forks,47.9214,-97.0884,United States,70475
Noblesville,40.0355,-86.0042,United States,70442
El Paso de Robles,35.6394,-120.656,United States,70128
North Richland Hills,32.8604,-97.218,United States,70114
Maple Grove,45.1089,-93.4626,United States,70110
Passaic,40.8574,-74.1282,United States,70048
Blaine,45.1696,-93.2077,United States,70047
Lake Elsinore,33.6847,-117.3344,United States,69993
Rogers,36.317,-94.1531,United States,69961
Casas Adobes,32.3423,-111.0113,United States,69917
Sherman,33.6273,-96.6221,United States,69880
Walnut Creek,37.9024,-122.0399,United States,69809
Conway,35.0753,-92.4692,United States,69651
Eastvale,33.9617,-117.5803,United States,69594
Union City,37.6032,-122.0181,United States,69502
Michigan City,41.7092,-86.869,United States,69459
Poinciana,28.1217,-81.4821,United States,69311
Tulare,36.1995,-119.34,United States,69261
Gary,41.5905,-87.3473,United States,69136
Gaithersburg,39.1346,-77.2131,United States,69016
East Orange,40.7651,-74.2117,United States,68879
Wesley Chapel,28.2106,-82.3238,United States,68814
West Des Moines,41.5521,-93.7806,United States,68744
Dalton,34.769,-84.972,United States,68614
Dubuque,42.5002,-90.707,United States,68601
Schenectady,42.8025,-73.9275,United States,68476
Southampton,40.8997,-72.4931,United States,68441
Ankeny,41.7288,-93.6031,United States,68392
Maricopa,33.0408,-112.0011,United States,68376
Eagan,44.817,-93.1638,United States,68262
Franklin,40.4759,-74.5515,United States,68219
Hanford,36.3274,-119.6549,United States,68122
Bristol,36.5572,-82.2154,United States,68083
Yorba Linda,33.889,-117.7714,United States,68035
Weston,26.1006,-80.4054,United States,68029
Watsonville,36.9206,-121.7708,United States,68020
Palo Alto,37.3905,-122.1468,United States,67901
South Hill,47.1198,-122.2853,United States,67835
Shawnee,39.0158,-94.8076,United States,67671
San Marcos,29.8734,-97.9356,United States,67491
Great Falls,47.5022,-111.2996,United States,67300
Haverhill,42.7838,-71.0871,United States,67273
Union City,40.7675,-74.0323,United States,67258
Palatine,42.118,-88.043,United States,67223
Longview,46.1461,-122.963,United States,67203
Corvallis,44.5698,-123.2779,United States,67187
Rockville,39.0834,-77.1553,United States,67142
Old Bridge,40.4004,-74.3126,United States,67113
Skokie,42.036,-87.74,United States,67076
Middletown,40.3892,-74.082,United States,66952
Mount Vernon,48.4203,-122.3115,United States,66896
Casper,42.842,-106.3208,United States,66876
Ames,42.0256,-93.6217,United States,66729
Delray Beach,26.455,-80.0905,United States,66646
Sammamish,47.6017,-122.0416,United States,66586
Lynwood,33.924,-118.2016,United States,66346
Dundalk,39.2704,-76.4942,United States,66321
Bethesda,38.9866,-77.1188,United States,66316
Morristown,36.2043,-83.3001,United States,66220
Kankakee,41.102,-87.8643,United States,66065
Alpharetta,34.0704,-84.2738,United States,65884
Novi,42.4786,-83.4893,United States,65870
Gloucester,39.7924,-75.0363,United States,65812
Kenner,30.0109,-90.2549,United States,65785
Bay City,43.5902,-83.8887,United States,65704
Victoria,28.8287,-96.9849,United States,65656
South San Francisco,37.6538,-122.4196,United States,65596
Apex,35.7237,-78.8743,United States,65541
Parkersburg,39.2623,-81.542,United States,65524
Malden,42.4305,-71.0576,United States,65463
Castro Valley,37.7088,-122.0626,United States,65444
Bozeman,45.6833,-111.0558,United States,65279
Brentwood,40.7839,-73.2522,United States,65042
Waltham,42.3889,-71.2423,United States,64711
Pflugerville,30.4515,-97.6018,United States,64528
North Little Rock,34.7807,-92.2371,United States,64454
Brentwood,37.9356,-121.719,United States,64443
Laguna Niguel,33.5275,-117.705,United States,64259
San Clemente,33.4499,-117.6102,United States,64232
Burnsville,44.7648,-93.2793,United States,64075
Spring,30.0613,-95.383,United States,63930
Port Charlotte,26.9918,-82.114,United States,63913
Eden Prairie,44.8488,-93.4595,United States,63623
Greenwood,39.6019,-86.1073,United States,63579
Lower Merion,40.0282,-75.2807,United States,63567
Millcreek,40.6892,-111.8292,United States,63520
Bellevue,41.1485,-95.939,United States,63336
Coon Rapids,45.1755,-93.3094,United States,63296
Rowlett,32.9155,-96.5489,United States,63291
Hamilton,39.3939,-84.5653,United States,63149
Lakewood,47.1628,-122.5299,United States,63142
Florence-Graham,33.9682,-118.2447,United States,63132
Commerce City,39.8641,-104.843,United States,63050
Bossier City,32.5224,-93.6668,United States,62971
Taylor,42.226,-83.2688,United States,62937
La Habra,33.9282,-117.9515,United States,62904
Port Orange,29.1085,-81.0137,United States,62849
Brookline,42.3243,-71.1408,United States,62698
Moore,35.3293,-97.4757,United States,62685
Council Bluffs,41.2369,-95.8516,United States,62670
Bensalem,40.1086,-74.9431,United States,62569
Leander,30.5728,-97.8618,United States,62491
Dearborn Heights,42.3164,-83.2769,United States,62474
Reston,38.9497,-77.3461,United States,62339
North Bergen,40.7938,-74.0242,United States,62066
Montebello,34.0155,-118.1108,United States,62056
Pontiac,42.6493,-83.2878,United States,61965
Encinitas,33.0492,-117.261,United States,61942
Queen Creek,33.2454,-111.6173,United States,61788
Medford,42.4234,-71.1087,United States,61748
Springfield,44.0538,-122.9811,United States,61740
Plymouth,41.8783,-70.6309,United States,61628
Hendersonville,36.3063,-86.5997,United States,61589
Palm Harbor,28.0847,-82.7481,United States,61589
Pico Rivera,33.9901,-118.0888,United States,61561
Marietta,33.9533,-84.5422,United States,61387
Wellington,26.6461,-80.2699,United States,61373
Sanford,28.7891,-81.2757,United States,61272
Woodland,38.6712,-121.75,United States,61227
Caldwell,43.6453,-116.6594,United States,61212
Huntersville,35.406,-80.8716,United States,61202
Bristol,41.6812,-72.9407,United States,61052
Jupiter,26.92,-80.1128,United States,60926
San Rafael,37.9905,-122.5221,United States,60891
La Mesa,32.7703,-117.0204,United States,60888
Richland,46.2824,-119.2939,United States,60867
Revere,42.4189,-71.004,United States,60577
Meriden,41.5369,-72.7946,United States,60556
Piscataway,40.5467,-74.4636,United States,60447
Monterey Park,34.0497,-118.1326,United States,60386
Gardena,33.8943,-118.3072,United States,60377
Euless,32.8508,-97.08,United States,60360
Irvington,40.7243,-74.2317,United States,60268
Clay,43.1808,-76.1954,United States,60219
Des Plaines,42.0345,-87.9008,United States,60087
Hamburg,42.7394,-78.8581,United States,59982
Union,40.6953,-74.2697,United States,59956
West Allis,43.0068,-88.0296,United States,59907
North Miami,25.9008,-80.1686,United States,59854
St. Cloud,28.2363,-81.2779,United States,59851
The Hammocks,25.67,-80.4482,United States,59843
Cupertino,37.3168,-122.0466,United States,59763
Taylorsville,40.6569,-111.9493,United States,59729
Petaluma,38.2423,-122.6266,United States,59682
Kokomo,40.464,-86.1277,United States,59534
Santee,32.8554,-116.9851,United States,59497
Stonecrest,33.6842,-84.1372,United States,59445
Taunton,41.9036,-71.0943,United States,59436
White Plains,41.022,-73.7547,United States,59421
Palm Beach Gardens,26.8466,-80.1679,United States,59088
Chapel Hill,35.9271,-79.0391,United States,58919
Jackson,40.098,-74.3578,United States,58793
Hoboken,40.7452,-74.0281,United States,58754
Parker,39.5084,-104.7753,United States,58733
Blue Springs,39.0124,-94.2721,United States,58720
Shoreline,47.7564,-122.3426,United States,58673
St. Clair Shores,42.4925,-82.8961,United States,58656
Horizon West,28.4417,-81.6146,United States,58595
Margate,26.2466,-80.2119,United States,58396
Orland Park,41.6075,-87.8619,United States,58345
Abington,40.1108,-75.1146,United States,58310
Carson City,39.1511,-119.7476,United States,58249
Midwest City,35.463,-97.371,United States,58124
Royal Oak,42.5084,-83.1539,United States,58053
Bowie,38.9549,-76.7406,United States,57922
Kettering,39.6956,-84.1494,United States,57707
St. Peters,38.7825,-90.6061,United States,57692
Oak Lawn,41.7139,-87.7528,United States,57665
Towson,39.3944,-76.619,United States,57617
Coconut Creek,26.2803,-80.1842,United States,57574
Decatur,34.5731,-86.9905,United States,57525
Lenexa,38.9609,-94.8018,United States,57497
Bartlett,35.2337,-89.8195,United States,57481
South Whittier,33.9336,-118.0312,United States,57383
Weymouth,42.1981,-70.9466,United States,57300
Lake Havasu City,34.5006,-114.3113,United States,57294
Bel Air South,39.5022,-76.3113,United States,57109
Fountainebleau,25.7723,-80.346,United States,57066
Wylie,33.0362,-96.5161,United States,57063
Madison,34.7114,-86.7626,United States,56967
Brookhaven,33.8743,-84.3314,United States,56848
Highland,34.1113,-117.165,United States,56789
Fountain Valley,33.7105,-117.9514,United States,56754
Berwyn,41.8433,-87.7909,United States,56556
Severn,39.1355,-76.6956,United States,56438
Albany,44.6272,-123.0965,United States,56348
National City,32.6654,-117.0983,United States,56345
Lacey,47.0462,-122.7933,United States,56263
Mount Prospect,42.0641,-87.9375,United States,56191
Arcadia,34.1342,-118.0373,United States,56181
Parsippany-Troy Hills,40.8601,-74.4237,United States,55970
DeSoto,32.5992,-96.8633,United States,55882
Smyrna,33.8633,-84.5168,United States,55863
Bradenton,27.4901,-82.5757,United States,55795
Union,42.1258,-76.0329,United States,55775
New Brunswick,40.487,-74.445,United States,55718
Apple Valley,44.7457,-93.2004,United States,55594
Tinley Park,41.567,-87.8049,United States,55571
Sarasota,27.3387,-82.5432,United States,55508
Hacienda Heights,33.997,-117.9727,United States,55461
Chicopee,42.1764,-72.5719,United States,55441
West Haven,41.2739,-72.9672,United States,55336
Herriman,40.4899,-112.017,United States,55301
Perth Amboy,40.5202,-74.2724,United States,55226
Casa Grande,32.9069,-111.7624,United States,55186
Tigard,45.4237,-122.7845,United States,55161
Apopka,28.7015,-81.5316,United States,55056
Southaven,34.9514,-89.9786,United States,54908
Huntington Park,33.98,-118.2167,United States,54547
Diamond Bar,33.9992,-117.8161,United States,54534
Bentonville,36.3547,-94.2305,United States,54513
Yucaipa,34.0336,-117.0429,United States,54428
Plainfield,40.6154,-74.4157,United States,54358
Manhattan,39.1886,-96.6048,United States,54287
Aspen Hill,39.0927,-77.0826,United States,54262
Rocky Mount,35.9685,-77.804,United States,54260
Bristol,40.1216,-74.8667,United States,54233
Peabody,42.5335,-70.9725,United States,54204
West Sacramento,38.5557,-121.5505,United States,54163
Wayne,40.9481,-74.2453,United States,54143
San Jacinto,33.797,-116.9916,United States,54077
